"","Program","Year","Period","Week.Ending","Geo.Level","State","State.ANSI","Ag.District","Ag.District.Code","County","County.ANSI","Zip.Code","Region","watershed_code","Watershed","Commodity","Data.Item","Domain","Domain.Category","Value","CV...."
"1178","CENSUS",1997,"YEAR",NA,"COUNTY","IDAHO",16,"SOUTH CENTRAL",80,"JEROME",53,NA,NA,0,NA,"FARM OPERATIONS","FARM OPERATIONS - NUMBER OF OPERATIONS","AREA OPERATED","AREA OPERATED: (180 TO 219 ACRES)","36",NA
"1179","CENSUS",1997,"YEAR",NA,"COUNTY","IDAHO",16,"SOUTH CENTRAL",80,"JEROME",53,NA,NA,0,NA,"FARM OPERATIONS","FARM OPERATIONS - NUMBER OF OPERATIONS","AREA OPERATED","AREA OPERATED: (2,000 OR MORE ACRES)","13",NA
"1180","CENSUS",1997,"YEAR",NA,"COUNTY","IDAHO",16,"SOUTH CENTRAL",80,"JEROME",53,NA,NA,0,NA,"FARM OPERATIONS","FARM OPERATIONS - NUMBER OF OPERATIONS","AREA OPERATED","AREA OPERATED: (220 TO 259 ACRES)","30",NA
"1181","CENSUS",1997,"YEAR",NA,"COUNTY","IDAHO",16,"SOUTH CENTRAL",80,"JEROME",53,NA,NA,0,NA,"FARM OPERATIONS","FARM OPERATIONS - NUMBER OF OPERATIONS","AREA OPERATED","AREA OPERATED: (260 TO 499 ACRES)","102",NA
"1182","CENSUS",1997,"YEAR",NA,"COUNTY","IDAHO",16,"SOUTH CENTRAL",80,"JEROME",53,NA,NA,0,NA,"FARM OPERATIONS","FARM OPERATIONS - NUMBER OF OPERATIONS","AREA OPERATED","AREA OPERATED: (50.0 TO 69.9 ACRES)","17",NA
"1183","CENSUS",1997,"YEAR",NA,"COUNTY","IDAHO",16,"SOUTH CENTRAL",80,"JEROME",53,NA,NA,0,NA,"FARM OPERATIONS","FARM OPERATIONS - NUMBER OF OPERATIONS","AREA OPERATED","AREA OPERATED: (500 TO 999 ACRES)","60",NA
"1184","CENSUS",1997,"YEAR",NA,"COUNTY","IDAHO",16,"SOUTH CENTRAL",80,"JEROME",53,NA,NA,0,NA,"FARM OPERATIONS","FARM OPERATIONS - NUMBER OF OPERATIONS","AREA OPERATED","AREA OPERATED: (70.0 TO 99.9 ACRES)","58",NA
"1185","CENSUS",1997,"YEAR",NA,"COUNTY","IDAHO",16,"SOUTH CENTRAL",80,"JEROME",53,NA,NA,0,NA,"FARM OPERATIONS","FARM OPERATIONS - NUMBER OF OPERATIONS","TENURE","TENURE: (FULL OWNER)","500",NA
"1186","CENSUS",1997,"YEAR",NA,"COUNTY","IDAHO",16,"SOUTH CENTRAL",80,"JEROME",53,NA,NA,0,NA,"FARM OPERATIONS","FARM OPERATIONS - NUMBER OF OPERATIONS","TENURE","TENURE: (PART OWNER)","196",NA
"1187","CENSUS",1997,"YEAR",NA,"COUNTY","IDAHO",16,"SOUTH CENTRAL",80,"JEROME",53,NA,NA,0,NA,"FARM OPERATIONS","FARM OPERATIONS - NUMBER OF OPERATIONS","TENURE","TENURE: (TENANT)","78",NA
"1188","CENSUS",1997,"YEAR",NA,"COUNTY","IDAHO",16,"SOUTH CENTRAL",80,"JEROME",53,NA,NA,0,NA,"FARM OPERATIONS","FARM OPERATIONS - NUMBER OF OPERATIONS","TOTAL","NOT SPECIFIED","774",NA
"1189","CENSUS",1997,"YEAR",NA,"COUNTY","IDAHO",16,"SOUTH CENTRAL",80,"LINCOLN",63,NA,NA,0,NA,"FARM OPERATIONS","FARM OPERATIONS - NUMBER OF OPERATIONS","AREA OPERATED","AREA OPERATED: (1,000 TO 1,999 ACRES)","19",NA
"1190","CENSUS",1997,"YEAR",NA,"COUNTY","IDAHO",16,"SOUTH CENTRAL",80,"LINCOLN",63,NA,NA,0,NA,"FARM OPERATIONS","FARM OPERATIONS - NUMBER OF OPERATIONS","AREA OPERATED","AREA OPERATED: (1.0 TO 9.9 ACRES)","16",NA
"1191","CENSUS",1997,"YEAR",NA,"COUNTY","IDAHO",16,"SOUTH CENTRAL",80,"LINCOLN",63,NA,NA,0,NA,"FARM OPERATIONS","FARM OPERATIONS - NUMBER OF OPERATIONS","AREA OPERATED","AREA OPERATED: (10.0 TO 49.9 ACRES)","55",NA
"1192","CENSUS",1997,"YEAR",NA,"COUNTY","IDAHO",16,"SOUTH CENTRAL",80,"LINCOLN",63,NA,NA,0,NA,"FARM OPERATIONS","FARM OPERATIONS - NUMBER OF OPERATIONS","AREA OPERATED","AREA OPERATED: (100 TO 139 ACRES)","20",NA
"1193","CENSUS",1997,"YEAR",NA,"COUNTY","IDAHO",16,"SOUTH CENTRAL",80,"LINCOLN",63,NA,NA,0,NA,"FARM OPERATIONS","FARM OPERATIONS - NUMBER OF OPERATIONS","AREA OPERATED","AREA OPERATED: (140 TO 179 ACRES)","34",NA
"1194","CENSUS",1997,"YEAR",NA,"COUNTY","IDAHO",16,"SOUTH CENTRAL",80,"LINCOLN",63,NA,NA,0,NA,"FARM OPERATIONS","FARM OPERATIONS - NUMBER OF OPERATIONS","AREA OPERATED","AREA OPERATED: (180 TO 219 ACRES)","12",NA
"1195","CENSUS",1997,"YEAR",NA,"COUNTY","IDAHO",16,"SOUTH CENTRAL",80,"LINCOLN",63,NA,NA,0,NA,"FARM OPERATIONS","FARM OPERATIONS - NUMBER OF OPERATIONS","AREA OPERATED","AREA OPERATED: (2,000 OR MORE ACRES)","11",NA
"1196","CENSUS",1997,"YEAR",NA,"COUNTY","IDAHO",16,"SOUTH CENTRAL",80,"LINCOLN",63,NA,NA,0,NA,"FARM OPERATIONS","FARM OPERATIONS - NUMBER OF OPERATIONS","AREA OPERATED","AREA OPERATED: (220 TO 259 ACRES)","18",NA
"1197","CENSUS",1997,"YEAR",NA,"COUNTY","IDAHO",16,"SOUTH CENTRAL",80,"LINCOLN",63,NA,NA,0,NA,"FARM OPERATIONS","FARM OPERATIONS - NUMBER OF OPERATIONS","AREA OPERATED","AREA OPERATED: (260 TO 499 ACRES)","56",NA
"1198","CENSUS",1997,"YEAR",NA,"COUNTY","IDAHO",16,"SOUTH CENTRAL",80,"LINCOLN",63,NA,NA,0,NA,"FARM OPERATIONS","FARM OPERATIONS - NUMBER OF OPERATIONS","AREA OPERATED","AREA OPERATED: (50.0 TO 69.9 ACRES)","4",NA
"1199","CENSUS",1997,"YEAR",NA,"COUNTY","IDAHO",16,"SOUTH CENTRAL",80,"LINCOLN",63,NA,NA,0,NA,"FARM OPERATIONS","FARM OPERATIONS - NUMBER OF OPERATIONS","AREA OPERATED","AREA OPERATED: (500 TO 999 ACRES)","41",NA
"1200","CENSUS",1997,"YEAR",NA,"COUNTY","IDAHO",16,"SOUTH CENTRAL",80,"LINCOLN",63,NA,NA,0,NA,"FARM OPERATIONS","FARM OPERATIONS - NUMBER OF OPERATIONS","AREA OPERATED","AREA OPERATED: (70.0 TO 99.9 ACRES)","17",NA
"1201","CENSUS",1997,"YEAR",NA,"COUNTY","IDAHO",16,"SOUTH CENTRAL",80,"LINCOLN",63,NA,NA,0,NA,"FARM OPERATIONS","FARM OPERATIONS - NUMBER OF OPERATIONS","TENURE","TENURE: (FULL OWNER)","223",NA
"1202","CENSUS",1997,"YEAR",NA,"COUNTY","IDAHO",16,"SOUTH CENTRAL",80,"LINCOLN",63,NA,NA,0,NA,"FARM OPERATIONS","FARM OPERATIONS - NUMBER OF OPERATIONS","TENURE","TENURE: (PART OWNER)","56",NA
"1203","CENSUS",1997,"YEAR",NA,"COUNTY","IDAHO",16,"SOUTH CENTRAL",80,"LINCOLN",63,NA,NA,0,NA,"FARM OPERATIONS","FARM OPERATIONS - NUMBER OF OPERATIONS","TENURE","TENURE: (TENANT)","24",NA
"1204","CENSUS",1997,"YEAR",NA,"COUNTY","IDAHO",16,"SOUTH CENTRAL",80,"LINCOLN",63,NA,NA,0,NA,"FARM OPERATIONS","FARM OPERATIONS - NUMBER OF OPERATIONS","TOTAL","NOT SPECIFIED","303",NA
"1205","CENSUS",1997,"YEAR",NA,"COUNTY","IDAHO",16,"SOUTH CENTRAL",80,"MINIDOKA",67,NA,NA,0,NA,"FARM OPERATIONS","FARM OPERATIONS - NUMBER OF OPERATIONS","AREA OPERATED","AREA OPERATED: (1,000 TO 1,999 ACRES)","27",NA
"1206","CENSUS",1997,"YEAR",NA,"COUNTY","IDAHO",16,"SOUTH CENTRAL",80,"MINIDOKA",67,NA,NA,0,NA,"FARM OPERATIONS","FARM OPERATIONS - NUMBER OF OPERATIONS","AREA OPERATED","AREA OPERATED: (1.0 TO 9.9 ACRES)","186",NA
"1207","CENSUS",1997,"YEAR",NA,"COUNTY","IDAHO",16,"SOUTH CENTRAL",80,"MINIDOKA",67,NA,NA,0,NA,"FARM OPERATIONS","FARM OPERATIONS - NUMBER OF OPERATIONS","AREA OPERATED","AREA OPERATED: (10.0 TO 49.9 ACRES)","178",NA
"1208","CENSUS",1997,"YEAR",NA,"COUNTY","IDAHO",16,"SOUTH CENTRAL",80,"MINIDOKA",67,NA,NA,0,NA,"FARM OPERATIONS","FARM OPERATIONS - NUMBER OF OPERATIONS","AREA OPERATED","AREA OPERATED: (100 TO 139 ACRES)","33",NA
"1209","CENSUS",1997,"YEAR",NA,"COUNTY","IDAHO",16,"SOUTH CENTRAL",80,"MINIDOKA",67,NA,NA,0,NA,"FARM OPERATIONS","FARM OPERATIONS - NUMBER OF OPERATIONS","AREA OPERATED","AREA OPERATED: (140 TO 179 ACRES)","30",NA
"1210","CENSUS",1997,"YEAR",NA,"COUNTY","IDAHO",16,"SOUTH CENTRAL",80,"MINIDOKA",67,NA,NA,0,NA,"FARM OPERATIONS","FARM OPERATIONS - NUMBER OF OPERATIONS","AREA OPERATED","AREA OPERATED: (180 TO 219 ACRES)","16",NA
"1211","CENSUS",1997,"YEAR",NA,"COUNTY","IDAHO",16,"SOUTH CENTRAL",80,"MINIDOKA",67,NA,NA,0,NA,"FARM OPERATIONS","FARM OPERATIONS - NUMBER OF OPERATIONS","AREA OPERATED","AREA OPERATED: (2,000 OR MORE ACRES)","17",NA
"1212","CENSUS",1997,"YEAR",NA,"COUNTY","IDAHO",16,"SOUTH CENTRAL",80,"MINIDOKA",67,NA,NA,0,NA,"FARM OPERATIONS","FARM OPERATIONS - NUMBER OF OPERATIONS","AREA OPERATED","AREA OPERATED: (220 TO 259 ACRES)","33",NA
"1213","CENSUS",1997,"YEAR",NA,"COUNTY","IDAHO",16,"SOUTH CENTRAL",80,"MINIDOKA",67,NA,NA,0,NA,"FARM OPERATIONS","FARM OPERATIONS - NUMBER OF OPERATIONS","AREA OPERATED","AREA OPERATED: (260 TO 499 ACRES)","86",NA
"1214","CENSUS",1997,"YEAR",NA,"COUNTY","IDAHO",16,"SOUTH CENTRAL",80,"MINIDOKA",67,NA,NA,0,NA,"FARM OPERATIONS","FARM OPERATIONS - NUMBER OF OPERATIONS","AREA OPERATED","AREA OPERATED: (50.0 TO 69.9 ACRES)","28",NA
"1215","CENSUS",1997,"YEAR",NA,"COUNTY","IDAHO",16,"SOUTH CENTRAL",80,"MINIDOKA",67,NA,NA,0,NA,"FARM OPERATIONS","FARM OPERATIONS - NUMBER OF OPERATIONS","AREA OPERATED","AREA OPERATED: (500 TO 999 ACRES)","79",NA
"1216","CENSUS",1997,"YEAR",NA,"COUNTY","IDAHO",16,"SOUTH CENTRAL",80,"MINIDOKA",67,NA,NA,0,NA,"FARM OPERATIONS","FARM OPERATIONS - NUMBER OF OPERATIONS","AREA OPERATED","AREA OPERATED: (70.0 TO 99.9 ACRES)","50",NA
"1217","CENSUS",1997,"YEAR",NA,"COUNTY","IDAHO",16,"SOUTH CENTRAL",80,"MINIDOKA",67,NA,NA,0,NA,"FARM OPERATIONS","FARM OPERATIONS - NUMBER OF OPERATIONS","TENURE","TENURE: (FULL OWNER)","420",NA
"1218","CENSUS",1997,"YEAR",NA,"COUNTY","IDAHO",16,"SOUTH CENTRAL",80,"MINIDOKA",67,NA,NA,0,NA,"FARM OPERATIONS","FARM OPERATIONS - NUMBER OF OPERATIONS","TENURE","TENURE: (PART OWNER)","242",NA
"1219","CENSUS",1997,"YEAR",NA,"COUNTY","IDAHO",16,"SOUTH CENTRAL",80,"MINIDOKA",67,NA,NA,0,NA,"FARM OPERATIONS","FARM OPERATIONS - NUMBER OF OPERATIONS","TENURE","TENURE: (TENANT)","101",NA
"1220","CENSUS",1997,"YEAR",NA,"COUNTY","IDAHO",16,"SOUTH CENTRAL",80,"MINIDOKA",67,NA,NA,0,NA,"FARM OPERATIONS","FARM OPERATIONS - NUMBER OF OPERATIONS","TOTAL","NOT SPECIFIED","763",NA
"1221","CENSUS",1997,"YEAR",NA,"COUNTY","IDAHO",16,"SOUTH CENTRAL",80,"TWIN FALLS",83,NA,NA,0,NA,"FARM OPERATIONS","FARM OPERATIONS - NUMBER OF OPERATIONS","AREA OPERATED","AREA OPERATED: (1,000 TO 1,999 ACRES)","37",NA
"1222","CENSUS",1997,"YEAR",NA,"COUNTY","IDAHO",16,"SOUTH CENTRAL",80,"TWIN FALLS",83,NA,NA,0,NA,"FARM OPERATIONS","FARM OPERATIONS - NUMBER OF OPERATIONS","AREA OPERATED","AREA OPERATED: (1.0 TO 9.9 ACRES)","309",NA
"1223","CENSUS",1997,"YEAR",NA,"COUNTY","IDAHO",16,"SOUTH CENTRAL",80,"TWIN FALLS",83,NA,NA,0,NA,"FARM OPERATIONS","FARM OPERATIONS - NUMBER OF OPERATIONS","AREA OPERATED","AREA OPERATED: (10.0 TO 49.9 ACRES)","382",NA
"1224","CENSUS",1997,"YEAR",NA,"COUNTY","IDAHO",16,"SOUTH CENTRAL",80,"TWIN FALLS",83,NA,NA,0,NA,"FARM OPERATIONS","FARM OPERATIONS - NUMBER OF OPERATIONS","AREA OPERATED","AREA OPERATED: (100 TO 139 ACRES)","83",NA
"1225","CENSUS",1997,"YEAR",NA,"COUNTY","IDAHO",16,"SOUTH CENTRAL",80,"TWIN FALLS",83,NA,NA,0,NA,"FARM OPERATIONS","FARM OPERATIONS - NUMBER OF OPERATIONS","AREA OPERATED","AREA OPERATED: (140 TO 179 ACRES)","103",NA
"1226","CENSUS",1997,"YEAR",NA,"COUNTY","IDAHO",16,"SOUTH CENTRAL",80,"TWIN FALLS",83,NA,NA,0,NA,"FARM OPERATIONS","FARM OPERATIONS - NUMBER OF OPERATIONS","AREA OPERATED","AREA OPERATED: (180 TO 219 ACRES)","74",NA
"1227","CENSUS",1997,"YEAR",NA,"COUNTY","IDAHO",16,"SOUTH CENTRAL",80,"TWIN FALLS",83,NA,NA,0,NA,"FARM OPERATIONS","FARM OPERATIONS - NUMBER OF OPERATIONS","AREA OPERATED","AREA OPERATED: (2,000 OR MORE ACRES)","35",NA
"1228","CENSUS",1997,"YEAR",NA,"COUNTY","IDAHO",16,"SOUTH CENTRAL",80,"TWIN FALLS",83,NA,NA,0,NA,"FARM OPERATIONS","FARM OPERATIONS - NUMBER OF OPERATIONS","AREA OPERATED","AREA OPERATED: (220 TO 259 ACRES)","75",NA
"1229","CENSUS",1997,"YEAR",NA,"COUNTY","IDAHO",16,"SOUTH CENTRAL",80,"TWIN FALLS",83,NA,NA,0,NA,"FARM OPERATIONS","FARM OPERATIONS - NUMBER OF OPERATIONS","AREA OPERATED","AREA OPERATED: (260 TO 499 ACRES)","168",NA
"1230","CENSUS",1997,"YEAR",NA,"COUNTY","IDAHO",16,"SOUTH CENTRAL",80,"TWIN FALLS",83,NA,NA,0,NA,"FARM OPERATIONS","FARM OPERATIONS - NUMBER OF OPERATIONS","AREA OPERATED","AREA OPERATED: (50.0 TO 69.9 ACRES)","60",NA
"1231","CENSUS",1997,"YEAR",NA,"COUNTY","IDAHO",16,"SOUTH CENTRAL",80,"TWIN FALLS",83,NA,NA,0,NA,"FARM OPERATIONS","FARM OPERATIONS - NUMBER OF OPERATIONS","AREA OPERATED","AREA OPERATED: (500 TO 999 ACRES)","150",NA
"1232","CENSUS",1997,"YEAR",NA,"COUNTY","IDAHO",16,"SOUTH CENTRAL",80,"TWIN FALLS",83,NA,NA,0,NA,"FARM OPERATIONS","FARM OPERATIONS - NUMBER OF OPERATIONS","AREA OPERATED","AREA OPERATED: (70.0 TO 99.9 ACRES)","136",NA
"1233","CENSUS",1997,"YEAR",NA,"COUNTY","IDAHO",16,"SOUTH CENTRAL",80,"TWIN FALLS",83,NA,NA,0,NA,"FARM OPERATIONS","FARM OPERATIONS - NUMBER OF OPERATIONS","TENURE","TENURE: (FULL OWNER)","989",NA
"1234","CENSUS",1997,"YEAR",NA,"COUNTY","IDAHO",16,"SOUTH CENTRAL",80,"TWIN FALLS",83,NA,NA,0,NA,"FARM OPERATIONS","FARM OPERATIONS - NUMBER OF OPERATIONS","TENURE","TENURE: (PART OWNER)","402",NA
"1235","CENSUS",1997,"YEAR",NA,"COUNTY","IDAHO",16,"SOUTH CENTRAL",80,"TWIN FALLS",83,NA,NA,0,NA,"FARM OPERATIONS","FARM OPERATIONS - NUMBER OF OPERATIONS","TENURE","TENURE: (TENANT)","221",NA
"1236","CENSUS",1997,"YEAR",NA,"COUNTY","IDAHO",16,"SOUTH CENTRAL",80,"TWIN FALLS",83,NA,NA,0,NA,"FARM OPERATIONS","FARM OPERATIONS - NUMBER OF OPERATIONS","TOTAL","NOT SPECIFIED","1,612",NA
"1237","CENSUS",1997,"YEAR",NA,"COUNTY","IDAHO",16,"SOUTHWEST",70,"ADA",1,NA,NA,0,NA,"FARM OPERATIONS","FARM OPERATIONS - NUMBER OF OPERATIONS","AREA OPERATED","AREA OPERATED: (1,000 TO 1,999 ACRES)","20",NA
"1238","CENSUS",1997,"YEAR",NA,"COUNTY","IDAHO",16,"SOUTHWEST",70,"ADA",1,NA,NA,0,NA,"FARM OPERATIONS","FARM OPERATIONS - NUMBER OF OPERATIONS","AREA OPERATED","AREA OPERATED: (1.0 TO 9.9 ACRES)","520",NA
"1239","CENSUS",1997,"YEAR",NA,"COUNTY","IDAHO",16,"SOUTHWEST",70,"ADA",1,NA,NA,0,NA,"FARM OPERATIONS","FARM OPERATIONS - NUMBER OF OPERATIONS","AREA OPERATED","AREA OPERATED: (10.0 TO 49.9 ACRES)","578",NA
"1240","CENSUS",1997,"YEAR",NA,"COUNTY","IDAHO",16,"SOUTHWEST",70,"ADA",1,NA,NA,0,NA,"FARM OPERATIONS","FARM OPERATIONS - NUMBER OF OPERATIONS","AREA OPERATED","AREA OPERATED: (100 TO 139 ACRES)","61",NA
"1241","CENSUS",1997,"YEAR",NA,"COUNTY","IDAHO",16,"SOUTHWEST",70,"ADA",1,NA,NA,0,NA,"FARM OPERATIONS","FARM OPERATIONS - NUMBER OF OPERATIONS","AREA OPERATED","AREA OPERATED: (140 TO 179 ACRES)","33",NA
"1242","CENSUS",1997,"YEAR",NA,"COUNTY","IDAHO",16,"SOUTHWEST",70,"ADA",1,NA,NA,0,NA,"FARM OPERATIONS","FARM OPERATIONS - NUMBER OF OPERATIONS","AREA OPERATED","AREA OPERATED: (180 TO 219 ACRES)","19",NA
"1243","CENSUS",1997,"YEAR",NA,"COUNTY","IDAHO",16,"SOUTHWEST",70,"ADA",1,NA,NA,0,NA,"FARM OPERATIONS","FARM OPERATIONS - NUMBER OF OPERATIONS","AREA OPERATED","AREA OPERATED: (2,000 OR MORE ACRES)","16",NA
"1244","CENSUS",1997,"YEAR",NA,"COUNTY","IDAHO",16,"SOUTHWEST",70,"ADA",1,NA,NA,0,NA,"FARM OPERATIONS","FARM OPERATIONS - NUMBER OF OPERATIONS","AREA OPERATED","AREA OPERATED: (220 TO 259 ACRES)","16",NA
"1245","CENSUS",1997,"YEAR",NA,"COUNTY","IDAHO",16,"SOUTHWEST",70,"ADA",1,NA,NA,0,NA,"FARM OPERATIONS","FARM OPERATIONS - NUMBER OF OPERATIONS","AREA OPERATED","AREA OPERATED: (260 TO 499 ACRES)","42",NA
"1246","CENSUS",1997,"YEAR",NA,"COUNTY","IDAHO",16,"SOUTHWEST",70,"ADA",1,NA,NA,0,NA,"FARM OPERATIONS","FARM OPERATIONS - NUMBER OF OPERATIONS","AREA OPERATED","AREA OPERATED: (50.0 TO 69.9 ACRES)","82",NA
"1247","CENSUS",1997,"YEAR",NA,"COUNTY","IDAHO",16,"SOUTHWEST",70,"ADA",1,NA,NA,0,NA,"FARM OPERATIONS","FARM OPERATIONS - NUMBER OF OPERATIONS","AREA OPERATED","AREA OPERATED: (500 TO 999 ACRES)","37",NA
"1248","CENSUS",1997,"YEAR",NA,"COUNTY","IDAHO",16,"SOUTHWEST",70,"ADA",1,NA,NA,0,NA,"FARM OPERATIONS","FARM OPERATIONS - NUMBER OF OPERATIONS","AREA OPERATED","AREA OPERATED: (70.0 TO 99.9 ACRES)","59",NA
"1249","CENSUS",1997,"YEAR",NA,"COUNTY","IDAHO",16,"SOUTHWEST",70,"ADA",1,NA,NA,0,NA,"FARM OPERATIONS","FARM OPERATIONS - NUMBER OF OPERATIONS","TENURE","TENURE: (FULL OWNER)","1,089",NA
"1250","CENSUS",1997,"YEAR",NA,"COUNTY","IDAHO",16,"SOUTHWEST",70,"ADA",1,NA,NA,0,NA,"FARM OPERATIONS","FARM OPERATIONS - NUMBER OF OPERATIONS","TENURE","TENURE: (PART OWNER)","289",NA
"1251","CENSUS",1997,"YEAR",NA,"COUNTY","IDAHO",16,"SOUTHWEST",70,"ADA",1,NA,NA,0,NA,"FARM OPERATIONS","FARM OPERATIONS - NUMBER OF OPERATIONS","TENURE","TENURE: (TENANT)","105",NA
"1252","CENSUS",1997,"YEAR",NA,"COUNTY","IDAHO",16,"SOUTHWEST",70,"ADA",1,NA,NA,0,NA,"FARM OPERATIONS","FARM OPERATIONS - NUMBER OF OPERATIONS","TOTAL","NOT SPECIFIED","1,483",NA
"1253","CENSUS",1997,"YEAR",NA,"COUNTY","IDAHO",16,"SOUTHWEST",70,"ADAMS",3,NA,NA,0,NA,"FARM OPERATIONS","FARM OPERATIONS - NUMBER OF OPERATIONS","AREA OPERATED","AREA OPERATED: (1,000 TO 1,999 ACRES)","29",NA
"1254","CENSUS",1997,"YEAR",NA,"COUNTY","IDAHO",16,"SOUTHWEST",70,"ADAMS",3,NA,NA,0,NA,"FARM OPERATIONS","FARM OPERATIONS - NUMBER OF OPERATIONS","AREA OPERATED","AREA OPERATED: (1.0 TO 9.9 ACRES)","38",NA
"1255","CENSUS",1997,"YEAR",NA,"COUNTY","IDAHO",16,"SOUTHWEST",70,"ADAMS",3,NA,NA,0,NA,"FARM OPERATIONS","FARM OPERATIONS - NUMBER OF OPERATIONS","AREA OPERATED","AREA OPERATED: (10.0 TO 49.9 ACRES)","115",NA
"1256","CENSUS",1997,"YEAR",NA,"COUNTY","IDAHO",16,"SOUTHWEST",70,"ADAMS",3,NA,NA,0,NA,"FARM OPERATIONS","FARM OPERATIONS - NUMBER OF OPERATIONS","AREA OPERATED","AREA OPERATED: (100 TO 139 ACRES)","16",NA
"1257","CENSUS",1997,"YEAR",NA,"COUNTY","IDAHO",16,"SOUTHWEST",70,"ADAMS",3,NA,NA,0,NA,"FARM OPERATIONS","FARM OPERATIONS - NUMBER OF OPERATIONS","AREA OPERATED","AREA OPERATED: (140 TO 179 ACRES)","16",NA
"1258","CENSUS",1997,"YEAR",NA,"COUNTY","IDAHO",16,"SOUTHWEST",70,"ADAMS",3,NA,NA,0,NA,"FARM OPERATIONS","FARM OPERATIONS - NUMBER OF OPERATIONS","AREA OPERATED","AREA OPERATED: (180 TO 219 ACRES)","14",NA
"1259","CENSUS",1997,"YEAR",NA,"COUNTY","IDAHO",16,"SOUTHWEST",70,"ADAMS",3,NA,NA,0,NA,"FARM OPERATIONS","FARM OPERATIONS - NUMBER OF OPERATIONS","AREA OPERATED","AREA OPERATED: (2,000 OR MORE ACRES)","18",NA
"1260","CENSUS",1997,"YEAR",NA,"COUNTY","IDAHO",16,"SOUTHWEST",70,"ADAMS",3,NA,NA,0,NA,"FARM OPERATIONS","FARM OPERATIONS - NUMBER OF OPERATIONS","AREA OPERATED","AREA OPERATED: (220 TO 259 ACRES)","6",NA
"1261","CENSUS",1997,"YEAR",NA,"COUNTY","IDAHO",16,"SOUTHWEST",70,"ADAMS",3,NA,NA,0,NA,"FARM OPERATIONS","FARM OPERATIONS - NUMBER OF OPERATIONS","AREA OPERATED","AREA OPERATED: (260 TO 499 ACRES)","20",NA
"1262","CENSUS",1997,"YEAR",NA,"COUNTY","IDAHO",16,"SOUTHWEST",70,"ADAMS",3,NA,NA,0,NA,"FARM OPERATIONS","FARM OPERATIONS - NUMBER OF OPERATIONS","AREA OPERATED","AREA OPERATED: (50.0 TO 69.9 ACRES)","18",NA
"1263","CENSUS",1997,"YEAR",NA,"COUNTY","IDAHO",16,"SOUTHWEST",70,"ADAMS",3,NA,NA,0,NA,"FARM OPERATIONS","FARM OPERATIONS - NUMBER OF OPERATIONS","AREA OPERATED","AREA OPERATED: (500 TO 999 ACRES)","30",NA
"1264","CENSUS",1997,"YEAR",NA,"COUNTY","IDAHO",16,"SOUTHWEST",70,"ADAMS",3,NA,NA,0,NA,"FARM OPERATIONS","FARM OPERATIONS - NUMBER OF OPERATIONS","AREA OPERATED","AREA OPERATED: (70.0 TO 99.9 ACRES)","10",NA
"1265","CENSUS",1997,"YEAR",NA,"COUNTY","IDAHO",16,"SOUTHWEST",70,"ADAMS",3,NA,NA,0,NA,"FARM OPERATIONS","FARM OPERATIONS - NUMBER OF OPERATIONS","TENURE","TENURE: (FULL OWNER)","212",NA
"1266","CENSUS",1997,"YEAR",NA,"COUNTY","IDAHO",16,"SOUTHWEST",70,"ADAMS",3,NA,NA,0,NA,"FARM OPERATIONS","FARM OPERATIONS - NUMBER OF OPERATIONS","TENURE","TENURE: (PART OWNER)","89",NA
"1267","CENSUS",1997,"YEAR",NA,"COUNTY","IDAHO",16,"SOUTHWEST",70,"ADAMS",3,NA,NA,0,NA,"FARM OPERATIONS","FARM OPERATIONS - NUMBER OF OPERATIONS","TENURE","TENURE: (TENANT)","29",NA
"1268","CENSUS",1997,"YEAR",NA,"COUNTY","IDAHO",16,"SOUTHWEST",70,"ADAMS",3,NA,NA,0,NA,"FARM OPERATIONS","FARM OPERATIONS - NUMBER OF OPERATIONS","TOTAL","NOT SPECIFIED","330",NA
"1269","CENSUS",1997,"YEAR",NA,"COUNTY","IDAHO",16,"SOUTHWEST",70,"BOISE",15,NA,NA,0,NA,"FARM OPERATIONS","FARM OPERATIONS - NUMBER OF OPERATIONS","AREA OPERATED","AREA OPERATED: (1,000 TO 1,999 ACRES)","1",NA
"1270","CENSUS",1997,"YEAR",NA,"COUNTY","IDAHO",16,"SOUTHWEST",70,"BOISE",15,NA,NA,0,NA,"FARM OPERATIONS","FARM OPERATIONS - NUMBER OF OPERATIONS","AREA OPERATED","AREA OPERATED: (1.0 TO 9.9 ACRES)","15",NA
"1271","CENSUS",1997,"YEAR",NA,"COUNTY","IDAHO",16,"SOUTHWEST",70,"BOISE",15,NA,NA,0,NA,"FARM OPERATIONS","FARM OPERATIONS - NUMBER OF OPERATIONS","AREA OPERATED","AREA OPERATED: (10.0 TO 49.9 ACRES)","12",NA
"1272","CENSUS",1997,"YEAR",NA,"COUNTY","IDAHO",16,"SOUTHWEST",70,"BOISE",15,NA,NA,0,NA,"FARM OPERATIONS","FARM OPERATIONS - NUMBER OF OPERATIONS","AREA OPERATED","AREA OPERATED: (100 TO 139 ACRES)","6",NA
"1273","CENSUS",1997,"YEAR",NA,"COUNTY","IDAHO",16,"SOUTHWEST",70,"BOISE",15,NA,NA,0,NA,"FARM OPERATIONS","FARM OPERATIONS - NUMBER OF OPERATIONS","AREA OPERATED","AREA OPERATED: (140 TO 179 ACRES)","11",NA
